participant_id,frame_index,timestamp_ms,pressure_metric,delta_values
R4_ALSHAYMAA3_F_N,0,1778050456931,207.2268,"1,  5,  3, -1,  0, -4, -1,  2, -2, -3, -4,  0,  5,  0,  0,  0, 0,  2,  1, -2,  6,  2, -1, -3, -3, -6, -3, -3, -1,  2,  4,  0, 0, -2,  2,  1,  1, -1,  2,  0, -3, -4, -4,  1, -2, -1, -1,  4, 2,  0,  0,  3,  5,  1,  1,  3,  0,  1, -1,  0,  4,  1,  3,  4, -1,  1,  1,  2,  1,  1, -1,  1,  0, -3,  0,  3,  5,  0,  2,  3, 3,  3,  1,  0, -1, -1, -3, -2,  3, -1,  2,  3, -1,  4,  0,  3, 2,  2,  2, -1,  1, -1, -1, -2,  0,  0,  4,  2, -1,  1,  1, -1, 0,  1,  2,  5,  3, -1,  3,  0, -2,  2,  4,  2, -1,  3,  1,  1, -1,  2,  3,  2,  2,  1, -2, -1, -1,  8,  7,  3,  2,  0,  2,  2, 2, -1, -2, -3, -2,  1,  4,  0,  4,  7,  3,  2,  1,  1,  1,  1, 0,  1,  1,  1, -1, -2,  3,  1,  6,  7,  5,  2,  1,  0,  1, -3, 1,  4,  0,  4, -3,  5,  2,  4, 12, 12,  5,  1,  0,  1,  2, -1, -2, -1,  1,  5, -1,  1,  4,  7, 13, 11,  6,  2,  2, -1,  0,  1, 0,  2, -3,  3,  5,  3,  6, 21, 29, 19,  4,  0,  3,  2, -3, -2, -4, -2, -3, -1,  2,  1, 12, 60,118, 16, -2, -6,  0,  4, -3, -6, -12, -4, -5, -1, -2, -3, 14,214,256, 18,-10, -6, -3, -5, -4,-11, -15, -3, -2, -4, -5, -2, 53,282,269, 23,-16,-11, -9, -5, -6,-14, -9, -3, -2, -3, -2, -3, 36,219,165,  3,-10, -5, -4, -6, -9, -9, -1, -2,  3,  1,  0,  3,  4, 23, 15,  2, -3, -4,  1,  1, -2,  2, 6,  1,  2, -2, -1,  0,  2,  7,  4, -1,  1, -3,  1, -1,  2,  0, 4,  1, -2,  0, -1, -2,  0,  2, -1, -1,  2, -4, -1, -2,  2,  3, 0,  3,  2,  2,  1,  0, -2,  0,  1, -3, -3,  2,  4,  1, -1,  4, -1,  0, -1, -1,  0,  1, -1,  1,  2,  0, -2,  3, -4,  2,  2,  1, 1,  4,  3,  1,  1, -2,  0,  0,  1, -5,  2,  0, -2,  2, -2, -1, -1, -3,  1, -1,  2,  2,  1,  4,  0, -1, -2,  3, -1, -3, -2, -2, -2,  0,  0,  0, -1, -1,  2,  3,  0,  1,  0,  3,  0,  2,  3,  2, 1,  3,  3,  1,  4,  1, -2, -3,  5,  2,  0,  0, -4, -2, -1, -2, 3,  1,  0,  3, -1, -2, -5,  1,  0, -1, -1, -1,  2,  0,  3,  2, 3,  1,  0, -1,  5,  0,  1, -5,  0,  1,  2,  3, -2,  4,  1,  4, 1,  0, -4, -3,  1,  2, -1, -1,  1, -2, -1, -2,  3,  3, -2,  1, 1, -2,  2,  1,  0,  0,  0,  0,  1, -3,  0,  3,  1, -1,  3, -1, -1,  4, -4,  3,  2,  2,  0, -1,  1,  3,  3, -1,  2,  2,  2,  2, 0,  3,  3,  2,  0,  2,  1,  1, -4,  1,  6,  2, -1,  1,  1,  1, -2,  5,  1,  0,  0,  0,  3, -3, -5,  0,  2,  3,  3,  5,  3, -1"
R4_ALSHAYMAA3_F_N,1,1778050457146,206.9119,"3,  1,  0,  1,  1, -2,  2,  3, -5, -5, -5, -1,  3,  3,  2,  1, 0,  2,  3, -2,  3,  3,  0, -1, -1, -5, -5, -1, -2,  0,  1,  0, 1, -2,  4,  0,  0,  2,  1,  0, -2, -4,  1,  4, -2,  0, -1,  2, 2,  1, -1, -1,  2, -2,  2,  2,  2, -1, -1,  0,  3,  5,  6,  3, 0,  1,  1,  3,  1,  1, -1,  1,  0, -1,  0,  2,  5,  0,  5,  1, 3,  3,  3, -1,  2, -2,  0,  0, -2,  3,  4,  0, -2,  3, -2,  3, 3,  1,  1, -1,  3,  1, -1, -1,  0, -3,  1,  4,  1,  4,  1, -2, -2,  2,  2,  4, -1,  1, -1, -1,  2,  2,  3,  4,  1,  2, -1,  2, 0,  1,  2, -2,  2,  1,  0,  1,  0, 10,  8,  3,  2,  1,  2,  5, 4,  1, -2, -3,  2, -1,  2,  0,  0,  8,  5,  1,  4,  5,  0,  1, 2,  0, -1,  2,  1,  0,  3,  1,  6,  8,  5,  3,  0,  1, -2, -1, 3,  4,  1,  3, -3,  4, -1,  5, 13, 12,  3, -2,  0,  0,  3, -4, -2,  1,  0,  6, -2,  3,  2,  8, 11, 12,  7,  0,  0, -2,  3, -2, -2,  3, -2,  1,  2,  3,  6, 20, 30, 17,  7, -1,  5, -1, -2, -1, -5, -2, -3,  0,  0,  1,  9, 58,112, 19, -1, -1,  1,  3, -4, -7, -13, -7, -3,  0, -3,  0, 14,215,255, 19,-11, -6, -3, -5, -4,-11, -16, -4, -4, -2, -5, -2, 50,279,269, 21,-15, -9, -8, -6, -3,-16, -10, -2, -2, -4, -2, -5, 31,216,162,  4,-13, -4, -4, -6, -5, -9, -3,  2,  4,  3, -1,  1,  8, 23, 17,  2,  0, -3,  5, -1,  0,  2, 2, -3,  3,  2,  0,  0,  2,  4,  3,  0,  1, -3,  1, -1,  3,  0, 3,  0,  0,  2,  0,  1, -1, -3,  2, -1,  0, -2,  0, -2,  2,  1, 0,  2,  5, -1,  1,  2, -2, -2,  6, -1, -3,  2,  1,  1,  1,  4, 0,  2,  1, -1,  0,  1, -1,  1,  0, -2,  0,  4, -1,  1,  1,  2, 0,  4,  3, -1,  1, -4,  0,  2, -1, -4,  0,  3, -2, -1, -1,  2, 0, -1,  1,  0,  3,  0, -2,  2, -2, -1, -2,  2,  0, -2, -1, -2, 1, -2, -1, -1, -1,  0,  1,  0,  2, -1,  2,  6, -4,  2,  3,  2, 5,  4,  1,  3,  1,  0,  3,  0,  1,  1,  0, -1, -2,  0, -1, -2, 3,  2, -1,  1,  2, -3, -4,  3, -1, -3, -2, -1, -2,  2,  3,  0, 1, -1,  1, -2,  3,  0,  1,  0, -1, -1,  3,  1,  3,  5,  0,  2, 1, -3, -1,  2, -1,  2, -3, -2,  0,  0,  2, -2,  2,  2,  3,  1, -1,  1,  1, -2,  2,  1,  3,  1,  0,  1,  3,  2,  4,  2, -1,  3, 0,  2, -1,  1,  2,  1,  1,  3,  1,  4,  0,  4,  1,  1,  0,  0, 0,  2,  2,  1,  2,  2,  2,  4, -3,  0,  5,  4,  1,  3,  2,  0, 2,  4,  4,  3, -4,  0, -2, -4, -5,  1,  6,  2,  3,  5,  5,  2"
R4_ALSHAYMAA3_F_N,2,1778050457381,216.1125,"-4,  3, -3, -1, -3, -2, -2,  1, -3, -3, -5, -1,  4,  6,  0,  1, 0, -1,  3,  1,  5,  4,  0,  1, -3, -6, -5,  1, -4,  0,  2,  1, 3, -1,  0, -2, -1,  4,  2,  0, -2, -5, -2,  2, -3,  0,  2,  2, 2,  0, -1,  1,  5, -4,  0,  0, -1, -2,  0,  3,  3,  2,  4,  4, 2, -2,  1,  1,  2,  3, -1, -1, -4, -3, -1,  2,  3,  2,  2,  2, 3,  0,  4,  0,  0, -1, -1,  0,  0, -1,  2,  3, -1,  4, -2,  5, 4,  0,  2, -1,  0, -1, -1,  0,  2,  1,  4,  5,  1,  4,  1, -3, 3,  1,  3,  4,  1, -2,  2, -1,  1,  3,  2,  2,  1,  3,  1,  1, -1,  4,  1,  2, -3, -2,  2, -2,  1,  7,  6,  2,  2, -2,  0,  4, 2,  1, -4,  1, -1,  0,  4,  0,  2,  8,  3,  2,  2,  2, -2, -1, 0,  3,  0,  1,  0,  1,  5,  3,  7, 11,  5,  3, -2,  0, -3, -1, 3,  5,  3,  2,  0,  8,  1,  4, 11,  9,  5,  1,  2, -3,  3,  3, 0, -1,  1,  2,  0,  2,  3,  8, 10, 10,  7, -2,  0, -1, -1,  3, -2,  1, -1,  4,  1,  3,  2, 21, 31, 17,  6, -2,  3,  2, -4, -1, -9, -3,  0, -1,  0,  2,  9, 57,114, 18, -2, -3,  4,  1, -1, -6, -14, -8, -7, -2, -2, -2, 13,211,258, 17,-10, -5, -2, -6, -4,-10, -16, -2, -3, -2, -2, -6, 49,279,267, 21,-14,-11, -9, -7, -7,-17, -8, -1, -1, -2, -2, -2, 33,214,159,  5,-13, -6, -5, -4, -8, -9, -3,  2,  2,  1, -3,  1,  4, 23, 16,  0,  0, -5,  1,  2, -2, -3, 2,  0,  0,  1,  1,  1,  2,  5,  2, -2, -1, -3,  3,  1,  5,  1, 2,  1,  2,  1,  0, -2,  1, -1, -2,  2,  3,  2, -1, -3,  1,  1, 1,  0,  3,  0,  4,  0, -1,  3, -2, -4,  0,  0,  2,  2, -2,  3, -2,  3,  0,  1,  2,  0, -1,  1,  2, -2, -2,  4,  1,  3,  1,  2, 0,  2,  2,  1,  2, -2, -1,  2,  2, -4,  1,  0, -3,  0, -3,  0, 0, -2,  0, -1,  4,  2,  1,  6,  1,  2,  0,  4,  0,  3,  1,  1, 0, -2,  0, -5,  0, -2,  1,  2,  1,  2,  2,  6, -3,  0,  2,  0, 1,  3,  1,  3,  0,  2, -1, -1,  2, -1,  4,  1, -6,  3,  1,  0, 2,  2,  2,  0,  0, -2, -3,  1,  3,  0, -1,  2,  2,  1,  3,  0, 5, -1,  3, -3,  3,  1,  4, -3, -1, -2,  2,  3, -2,  2,  0,  2, 2, -3, -2,  0, -1,  1, -2, -1,  0, -3, -1,  0, -1,  1,  1,  3, -1,  0,  1,  3, -3, -1,  2, -1,  3,  0,  1,  3,  2, -2,  0, -1, 1,  2, -1,  1, -2,  3, -1, -1, -2,  1, -2,  0,  1,  1,  1,  2, 1,  0,  4,  0,  2,  3,  1,  1, -4,  2,  1,  4,  1,  0,  2,  2, -2, -1,  3,  3, -2,  1,  1, -5, -2,  1,  2,  4,  6,  3,  3, -1"
R4_ALSHAYMAA3_F_N,3,1778050457602,227.3557,"-1,  3,  1, -2,  1,  0, -1,  1, -6, -9, -4,  2,  2,  0,  1,  4, 2,  2,  2,  1,  6,  3, -2,  0, -1, -7, -3, -2,  0,  2,  1,  0, 0,  0,  2,  1,  2,  4, -1,  1, -2, -6, -2,  3, -1, -1,  2,  5, 3,  4,  1,  3,  5, -3,  1,  1,  2, -2, -1,  3,  4,  0,  2,  5, 2,  1,  0,  2,  2, -2,  0,  2,  2, -5,  1,  1,  1,  3,  3,  2, 5,  4,  1,  1,  1,  3, -1,  1,  0, -1,  3,  1, -1,  3, -1,  0, 4, -1,  2,  0,  1,  0,  2,  0, -3, -1,  4,  3, -2,  2,  2, -3, 1,  1,  0,  3,  0, -3,  5, -1, -1,  6,  2,  1,  2,  3, -1,  3, -1,  1,  0,  2,  0,  1, -1, -3, -2,  7,  7,  6,  3,  2,  2,  2, 0,  0, -3, -1, -1, -1,  3,  0, -1,  8,  7, -1,  2,  1,  3,  1, 2,  0,  1,  1,  1, -1,  3,  2,  5,  9,  5,  4,  0,  1, -1, -1, 0,  2,  3,  3, -3,  3,  3,  2, 11, 11,  3,  2,  2, -1,  3, -1, -3,  1, -1,  4, -1,  2,  4,  7, 11, 14,  6,  2,  0, -1,  3, -2, -2,  2,  0,  3,  2,  3,  5, 20, 30, 15,  7, -1,  3,  0, -3, -3, -5, -1, -1, -4,  0,  1,  9, 59,118, 19, -5, -1,  1,  2, -3, -7, -13, -6, -5, -4, -3,  0, 12,214,260, 16, -8, -7, -4, -6, -5,-11, -14, -7, -3, -3,  0, -3, 50,282,271, 21,-15,-10, -8, -6, -5,-14, -7, -3, -3, -1, -1, -2, 29,213,163,  5,-13, -8, -4, -4, -5, -8, 0,  0,  4,  0, -1,  2,  6, 25, 15,  0,  0, -2,  2,  0, -3,  0, 3, -1,  1, -1,  0,  0,  2,  2,  3,  0,  2,  1,  2, -2,  5,  2, 3,  3,  1,  0, -1, -3,  1,  1, -1,  0,  2, -3, -1, -1,  4,  4, 1,  5,  2,  6,  1,  3, -3,  1,  1, -1,  1, -1,  3,  1,  0, -2, 0,  4, -1,  1,  0,  3,  1, -1,  2, -2,  0,  6, -2,  2,  3,  1, -1,  2,  0,  0,  2, -3, -1,  1,  2, -4, -2,  2,  1,  2,  3, -1, -4, -3,  3, -1,  3,  0,  0,  1,  1,  0,  0,  1,  3,  0, -2,  0, 0, -1,  0, -1, -2, -1,  5,  0,  0, -1, -1,  2, -2,  1,  1,  3, 3,  6,  1,  2,  3, -1,  1,  0,  1, -2,  0, -1, -2, -1, -3, -3, 1,  0,  1,  2,  2, -4, -2,  1,  0, -2,  2, -2,  3,  0,  4,  2, 6, -1,  2, -1,  2,  2,  0,  1,  1, -1,  1,  4,  4,  3, -1,  2, 2,  1, -2, -3,  1, -2, -2, -4,  0, -2, -2, -1,  0,  5,  1,  2, 0,  4,  2,  2,  2,  1,  3,  1,  2,  3,  1,  3,  5,  1,  1,  2, 2,  3, -2,  1,  6,  1, -3, -1, -2,  5,  3,  3,  0,  2,  2,  3, 3,  2,  1,  4,  1,  1,  1,  1, -1,  0,  2,  2,  3,  3,  3,  5, -2,  1,  2,  3,  1,  1,  2, -3, -3, -1,  3,  6,  7,  1,  3,  3"
R4_ALSHAYMAA3_F_N,4,1778050457819,223.2000,"-3,  2,  4,  1, -2, -4,  3,  2, -2,  0, -8,  2,  5,  1,  2,  3, 0,  3,  5,  0,  4,  4, -1, -2, -1, -5, -7,  1,  1,  2,  1,  2, -1,  3,  4,  1,  2,  4,  1,  4,  1, -3, -5,  5,  1,  2,  1, -1, 1,  0, -2,  1,  6,  0,  3,  3,  2, -1, -4,  3,  4,  6,  6,  6, 4, -2, -1,  2,  0,  0, -2,  3,  0, -2,  0,  7,  3,  2,  3,  2, 5,  2,  3,  2,  1, -2,  3, -2,  3,  3,  1,  6,  2,  1,  0,  2, 2,  2,  3, -1,  4,  1,  2,  0,  1,  4,  4,  3,  3,  4,  1, -3, 0,  0,  4,  3,  2, -1,  4,  0,  0,  5,  2,  2,  3,  1,  3,  3, -1,  3,  3,  2,  2, -1,  1,  0, -1,  8,  5,  5,  3,  0,  2,  3, 4, -1, -3,  1,  0,  3,  1, -1,  3,  8,  2,  2,  1,  2, -1, -1, 1,  3,  1,  0,  0,  1,  5, -1,  6,  7,  5,  5,  0,  1, -4,  0, 2,  1,  2,  3, -3,  6,  0,  2, 12, 12,  3,  4,  2,  1,  4,  0, -4, -2, -2,  2,  0,  1,  3,  4, 11, 13,  4,  3,  1,  2,  0, -1, -3,  0, -3,  3, -1,  1,  3, 19, 31, 16,  6, -1,  1, -2, -2, -1, -6, -4, -2, -5,  0,  0, 10, 60,122, 20, -5, -4,  4,  1, -2, -4, -13, -8, -5, -3, -5, -1, 11,216,258, 16,-11, -8, -5, -5, -4,-11, -17, -7, -3, -5, -4, -4, 50,279,262, 24,-17,-12,-10, -5, -7,-16, -13, -4, -2, -7,  0, -4, 29,217,164,  5,-16, -5, -8, -5, -9,-10, -5,  1,  0, -1, -4,  0,  3, 20, 15, -1, -2, -4,  2,  1, -3, -3, 2, -2,  2, -4, -3,  1, -2,  3, -2, -4, -5, -5,  0, -4,  3,  0, 1, -1,  0,  2, -2, -4, -1, -2, -3,  2, -1, -5, -2,  0,  1, -2, 3,  0,  2,  1,  1,  2, -4,  3,  3, -4,  0,  1,  1,  2, -2,  3, -3,  1, -2,  0,  1,  0, -3, -4,  0, -2, -2,  1, -1,  0,  0,  2, 3,  2,  0,  0,  1, -2, -1,  2,  2, -5, -2, -1, -1,  1,  1, -1, -2, -4,  0,  3,  1,  2, -1,  4, -1,  2,  1,  0, -1,  1,  0, -3, -1, -4,  2, -2,  3,  0,  1, -1,  0,  0,  4,  4, -2, -1,  3, -1, -1,  2,  0,  4,  3,  0,  0, -3,  3,  1, -1,  1, -3,  1,  1, -3, 1,  2,  3,  1,  2, -1, -5,  4,  2,  0, -2,  0,  2,  0,  4,  2, 4,  1,  5, -1,  3,  0,  2, -2, -3, -1,  3,  2,  1,  5,  3,  3, 1,  0,  1, -1,  0,  0, -3,  1,  2,  0,  2,  1,  3,  2,  0,  2, 0,  2,  4,  2,  2,  2,  5,  3,  5,  1,  3,  4,  5,  1, -1,  1, 1,  3,  0,  2,  4,  2,  4,  2,  0,  3,  5,  1,  4,  2,  2,  6, 4,  4,  4,  2,  5,  3,  1,  3, -1,  3,  9,  6,  4,  6,  6,  3, -3,  1,  3,  1, -3, -3, -1, -7, -7, -4,  2, -3,  0,  2, -2, -3"
R4_ALSHAYMAA3_F_N,5,1778050458036,256.0967,"1,  3,  2,  2,  1,  0,  0,  1,  0,  7,  3,  7,  6,  5,  1,  4, 1,  2,  2,  0,  4,  2,  0,  0, -2,  3,  0,  1, -2,  1,  2,  1, 2,  2,  1,  0,  3,  5,  1,  1,  1,  6,  6,  5, -1,  1,  4, -2, 3,  2,  0,  2,  3, -2,  1,  1,  1,  8,  4,  2,  2,  3,  5,  7, 3,  2,  3,  1,  1,  2,  1,  1,  2,  8,  6,  4,  3,  1,  3,  3, 5,  2,  2,  1,  4, -1, -4,  1,  1, 10,  7,  5, -1,  5,  0,  3, 5,  1,  0,  0,  2,  3,  0,  1,  3, 12, 11, 10,  2,  2,  1, -2, 2,  1,  7,  4,  2,  0,  2, -1,  0, 13,  6,  8,  2,  2,  0,  1, 1,  1,  2,  5, -1,  3,  1, -1,  2, 17, 12,  6,  2,  0,  2,  3, 1, -1, -1, -1,  1, -1,  1, -1,  0, 16,  9,  6,  3,  2,  2,  0, -1,  1,  4,  3, -3,  1,  5,  3,  8, 17,  7,  4,  0, -1, -2, -2, 2,  3,  1,  4, -2,  3,  0,  4, 14, 15,  7,  5,  2,  1,  4,  2, -3,  1,  0,  3,  0, -1,  6,  9, 11, 17,  7,  3,  2, -1, -1, -2, 1,  0, -2,  3,  0,  4,  5, 20, 31, 22, 11, -1,  2,  0, -4, -1, -7, -6, -1, -2, -1,  3,  8, 59,122, 24, -2, -2,  1,  4, -1, -4, -14, -7, -7, -2, -6, -1, 11,216,262, 23, -6, -4, -4, -8, -3, -9, -14, -4, -5, -6, -4, -3, 51,273,267, 28,-17, -7,-11, -7, -7,-15, -13, -2, -4, -2, -1, -2, 34,218,162, 10,-13, -4, -7, -5, -5, -9, -2,  0,  1,  2, -3,  4,  8, 22, 16,  5,  3, -4,  2, -1, -3,  0, 2,  2, -1, -4, -4, -2,  3,  4,  2,  0, -2, -1,  2, -5,  1,  1, 3, -1,  0,  0, -1, -5,  0, -1,  4,  6,  3, -2,  1,  0,  2,  0, 2, -1,  5, -2,  0,  2, -3,  2,  0, -3, -1,  0,  2,  1,  0,  0, -1, -1, -2,  0,  1,  1,  0, -1,  2,  2,  0,  3, -2,  1,  0,  1, 2,  3,  1,  1,  1, -2,  2,  0,  1, -4,  3,  1, -1,  0,  0, -3, -1,  2,  0,  1,  2, -1, -1,  5, -1, -1,  0,  2, -1,  1, -3, -2, -1, -2,  0, -2, -4,  0,  0,  0, -2,  2,  1,  3, -4,  1,  4,  0, 6,  8,  1,  3,  2,  1,  4, -2,  2,  1,  0,  0, -2,  2, -1, -3, 2, -1, -1,  3,  2, -1, -2,  3,  0,  0,  1,  1,  2,  0,  4,  0, 3,  1,  4, -2,  2,  1,  5, -1, -2,  0,  1,  4,  3,  5,  1,  4, 1,  1,  2,  0, -2,  1,  1,  1,  1,  1, -1,  2,  2,  7, -1,  2, 1,  1,  2,  4,  6,  0,  7,  0,  2,  4, -2,  3,  3,  2,  3,  2, 4,  5,  3,  3,  5,  3,  2,  3,  1,  2,  3, -1,  4,  5,  4,  5, 3,  4,  3,  4,  4,  4,  3,  6, -3,  5,  2,  4,  0,  3,  3,  5, -6,  3,  3,  1, -2, -2, -1, -4, -7, -1, -3,  0, -2,  2,  2,  0"
R4_ALSHAYMAA3_F_N,6,1778050458250,226.6607,"0,  2,  4, -1,  0, -2,  1,  6, -5, -6, -2,  0,  0,  1, -1,  5, 2,  2,  2,  3,  6, -1,  0, -2, -1, -6, -4, -2,  1,  0,  2,  0, 1,  1,  1,  0, -1,  2,  1,  7, -3, -6, -3,  1, -3,  0,  0,  2, 2, -3,  0,  2,  6,  0,  3,  1,  1, -4, -1,  1,  4,  3,  3,  7, 3,  0, -3,  3,  2,  1, -3,  0, -2, -3, -2,  2,  4,  1,  5,  3, 4,  1,  0,  0,  0,  0, -1,  1,  1,  0,  0,  1,  1,  0,  2,  4, 3,  0,  1, -1,  1, -1,  0, -2,  0,  3,  5,  4, -2,  1,  1, -3, 1,  2,  1,  3,  3,  0,  1,  0, -2,  7,  2,  3,  0, -1,  1,  1, -2,  5,  0,  2, -1, -2, -1,  0,  2,  9,  9,  3,  3,  0,  0,  4, 0,  1, -1, -4, -2, -2,  2,  0,  1,  8,  4,  0,  2,  3,  0,  1, 2,  1,  1,  0,  1,  1,  3,  3,  9,  8,  6,  2,  1,  0, -5,  0, 2,  5,  1,  4, -2,  5,  3,  2, 16, 11,  6,  3,  3, -2,  1, -2, -2,  0,  2,  5,  3,  4,  4,  7, 15, 10,  5,  4,  1,  0, -1,  0, -3,  1, -1,  2,  1,  4,  3, 24, 30, 17,  7,  0,  3,  0, -1,  2, -5, -1,  0,  0, -1,  0,  8, 61,126, 19, -2,  0, -3,  0, -1, -5, -13,-11, -4, -2, -3, -1, 11,220,259, 20,-11, -7, -1, -6, -3, -7, -15, -5, -2, -4, -4, -6, 56,279,264, 23,-18, -9, -6, -8, -8,-12, -8, -2, -3, -3,  0, -1, 29,220,166,  3,-11, -5, -9, -3, -7, -9, -1, -1,  4,  4, -1,  4,  7, 24, 18,  1,  1, -7,  2,  2, -2,  0, 2,  2,  4, -1, -1,  3,  2,  5,  5, -1, -1, -2,  0, -2,  3,  2, 2, -1,  1,  2, -2,  0,  1,  0,  1,  0,  0,  1, -2,  2,  3,  4, -1,  2,  2,  3,  1,  4, -3,  1,  2, -3, -1, -2,  3,  3, -2,  1, -1,  0,  2,  1,  0,  0,  0,  0,  2, -1,  0,  4,  1,  1,  2,  1, 0,  3, -1,  2,  3, -2, -1,  2,  3, -2, -1,  3, -1,  1,  2,  3, 1, -2, -3,  1,  4,  1,  2,  4, -1,  0, -1,  1,  1,  1, -2,  1, 2, -5,  0, -2, -1, -1,  2,  0,  0,  3,  1,  2, -1,  1,  2,  3, 2,  3,  0, -2,  0,  2,  1, -5,  4, -2,  1,  0, -4,  2, -3, -4, 2,  3,  0,  2,  1, -2, -2,  3, -2, -1, -4, -1, -1,  1,  2,  2, 3,  0,  3, -1,  1,  0,  0, -2, -3,  0,  2,  0,  4,  2,  2,  3, 0,  0, -2,  1,  1, -1, -1, -1,  0,  1,  1,  0,  2,  4,  2, -1, 2,  0,  2, -1,  3, -2,  1, -1,  1, -2, -2,  3,  3, -3,  1,  0, -4,  2,  0,  1,  4,  2, -1,  0,  0,  1,  0,  2,  4,  0,  2,  1, 3,  5,  3,  2,  1, -1,  3,  1, -4,  2,  0,  2,  1,  3,  1,  0, 0,  0,  4,  3,  1,  0,  4, -6, -6,  2,  2,  6,  1,  3,  3,  2"
R4_ALSHAYMAA3_F_N,7,1778050458484,201.3481,"1,  1,  1, -1, -1, -4,  0,  1, -6, -8, -5,  0,  4,  4, -1,  3, 3,  0,  3, -1,  4,  1, -1, -2, -5, -9, -4, -3, -1,  1,  1,  0, 0, -1,  0,  0, -1,  0,  2,  2, -3, -7, -4,  1, -2, -3,  2,  1, 3,  1, -3,  0,  5,  1,  1,  3,  2, -1,  0,  2,  3,  2,  3,  4, 2,  0,  2,  3,  1,  3, -3,  1, -1, -4,  1,  1,  0,  1,  4,  1, 3,  3, -1, -1,  1, -1,  0, -2,  3, -2,  2,  3, -1, -1, -1,  2, 4, -2,  2,  2,  2,  0,  1, -3,  1,  2,  4,  7,  1,  1,  2, -4, -2,  4,  2,  2,  2, -2,  3, -3, -1,  4,  4,  3,  1,  5,  2,  0, -2,  4,  2,  2,  1,  0, -1,  1, -1,  8,  7,  5,  1, -1,  1,  3, 4,  1, -2, -2, -2, -1,  2, -1,  2,  8,  2,  2,  0,  4,  0, -2, 4,  1,  2,  1,  0,  1,  0,  1,  8, 10,  5,  3,  0,  2,  1, -4, 3,  2,  3,  2, -3,  3,  2,  4, 12, 12,  5,  1,  0, -1,  3,  0, -3,  0, -2,  2,  0,  2,  3,  6, 12, 10,  5, -1,  0, -1,  1,  2, -4,  3, -1,  5,  3,  4,  5, 20, 30, 15,  7, -4,  5,  2, -2, -1, -7, -2,  0, -2,  1, -2,  9, 64,124, 19, -3, -4,  1,  3,  1, -5, -14, -5, -5, -1, -3,  0, 13,218,258, 17,-10, -4, -4, -4, -4, -9, -18, -2, -5, -2, -2, -1, 50,274,263, 25,-15, -9,-10, -4, -4,-15, -7, -3,  0, -3, -3, -2, 31,217,167,  7,-13, -5, -5, -1, -3, -6, -3,  1, -2,  3, -1,  3,  9, 24, 15,  1,  0, -7, -1, -3,  1,  1, 3,  1,  2,  1,  0,  0,  0,  8,  1, -1,  2, -5, -1, -1,  5,  3, 3,  1,  0, -1, -1,  1,  3, -1, -1, -1, -1,  1, -1, -1,  5,  3, 5,  3,  3,  2,  2,  2, -2,  2,  1, -1, -1,  3,  2,  1,  0,  0, 2,  0,  0,  1,  0,  0,  0,  4,  2, -2, -2,  2, -2,  3,  2,  4, 2,  4, -2,  3,  2, -3, -1,  0,  0, -1,  1, -2,  2,  1, -1,  2, 0, -3,  2, -1,  2,  1,  2,  2, -1,  2,  0,  3, -1,  1,  0, -3, 1,  0,  1,  2, -2,  0,  4,  2,  0,  3,  0,  4,  0,  2,  3,  2, 1,  5,  0,  2,  0,  0,  2, -3,  3, -2, -1,  1,  1, -3, -2, -3, 3,  1,  2,  2,  0, -2, -4,  5,  1, -2, -3, -3, -1,  2,  5, -1, 3,  1,  0, -4,  3,  0,  2, -1, -2, -5,  1,  2,  1,  1, -2,  2, 0,  0, -4,  1,  1,  4, -4, -1,  2,  0,  1, -2, -1,  1,  0,  2, 0,  0,  2, -1,  2,  1,  3, -1,  0,  2,  0,  4,  2, -1,  3, -1, -1,  2,  1,  0,  2,  1, -2,  1,  2,  2,  2,  0,  0,  3,  4,  1, 1,  0,  1, -1,  0,  5,  2,  3, -4,  1,  5,  1,  3,  2,  1,  0, -1,  6,  5, -1,  0,  0,  1, -5, -8, -1,  0,  1,  1,  2,  1,  2"
