participant_id,frame_index,timestamp_ms,pressure_metric,delta_values
R4_KHALAF_M_N,0,1779705821264,123.8173,"2,  4,  6,  2,  3,  1,  4, -2,  0, -4,  1,  1, -3,  0,  5,  0, 0,  0,  0, -1,  0, -2,  1,  1,  1,  1,  5,  2,  2,  1,  2, -1, -3,  1,  5,  2,  2,  2, -3,  3,  1, -2,  1,  4,  3,  3,  0,  2, 0, -2,  2,  3, -1, -2, -2,  2,  4, -1,  0, -1,  3,  0, -1,  1, 5,  2,  0,  1,  1, -2,  2,  0,  2, -7,  1,  3,  1,  2,  3,  1, 1,  2,  2,  4,  4,  1, -1,  3,  0, -1,  1, -1,  1,  0, -1, -1, 6,  2, -3,  1,  3,  3,  1,  2,  1,  0,  0,  0,  1,  0,  1,  1, 2, -2,  1, -3,  0, -2,  0, -3,  0,  2,  1,  3,  2,  2,  2,  0, -1,  1,  4,  0, -1,  1,  2,  2,  0, -1,  1, -1, -1,  0, -2,  2, 1,  3,  8, -3,  2,  4,  3,  1,  1,  2,  0, -2,  1,  2,  2,  2, 0,  0,  1,  2,  3, -2, -2,  0,  0, -1,  3,  5,  5,  2,  1,  4, -1,  3,  6,  1, -2,  1, -1, -1, -4,  3,  1,  3,  0,  4,  2,  1, 4,  2,  1,  0,  1,  4,  0, -7, -1,  0,  1,  2,  0,  2,  0,  1, 2,  3,  2,  4,  5,  4,  4, -7, -2,  0,  4,  1,  5,  2, -2,  3, -1,  2, -1,  1,  1,  1,  7, 34, 14,  0, -2, -1, -1, -4,  2, -1, -11, -8, -9, -7, -9,-11, 57,134,119, -5,-13, -8, -7, -9, -6, -5, -16,-10,-10,-10,-12,-14, 70,125,141,  1,-12, -8,-10,-10, -7, -7, -12, -6, -4, -7, -9,-17, 17,164,109,  0,-17,-10, -6, -6, -5, -9, 1,  1,  1, -2,  4, -3,  2, 45, 15,  3, -1,  0,  0,  3,  3,  0, -2,  0, -2,  3,  2,  3,  3, -2, -2,  2, -1,  1,  0,  1,  1,  0, -3,  3,  3,  2,  2,  1,  3,  0,  0,  2,  1,  1,  2,  2,  1,  2, 0, -2,  0, -2,  3,  0,  0,  1,  1,  1,  0,  0,  4, -2,  3,  2, 2,  1, -1,  5, -3,  2,  0,  1,  2,  2,  3,  1,  3,  5,  0,  1, 1,  2, -2,  0,  1,  3,  1,  0, -2,  3,  0, -1,  2, -1,  6, -1, 1,  2,  2,  0,  1,  1, -1,  4,  2, -1,  0,  3,  0,  0,  0,  3, 3,  1, -2, -1,  2,  1, -2,  5, -1, -1, -2, -2, -2, -2, -2,  1, 7,  1,  2, -1, -1,  2, -1, -1,  2, -2, -1,  1,  0,  4,  4, -1, -1,  3,  2,  1,  0,  1, -2,  2,  2,  0,  2,  1,  1, -1,  0,  2, 0,  0,  5,  2,  3,  0,  5,  3,  0, -2, -2,  1,  2,  3,  2,  0, 5,  1,  0,  0,  3,  0,  1, -1,  1,  2,  3,  4,  3,  3,  7,  1, -4,  2,  3,  3, -1,  2, -2,  3,  1,  0,  1,  0,  3, -1, -1,  1, 3,  2,  1,  3,  1, -3,  1,  4,  1,  0,  4,  2,  0,  2,  4,  2, 5,  0, -1,  1,  1, -4, -1, -3,  1, -2,  2,  2,  0,  2,  2,  0, 2,  5,  2,  3,  3, -2, -1, -3, -2, -1, -1,  0,  3,  1,  4, -2"
R4_KHALAF_M_N,1,1779705821490,110.0047,"1,  4,  6,  5,  5,  1,  2,  1, -1, -1,  1,  0,  0,  0,  3,  4, -1,  2,  0, -1, -1,  0, -1,  3,  2, -1,  5,  0,  2,  2, -2,  0, 0,  3,  1,  2,  2,  1, -2,  2,  0,  1, -1,  2,  1,  3, -1,  1, 1, -2,  0,  5, -2, -1,  0,  2,  4, -1,  3,  0,  3, -1,  0,  2, 1,  0,  0, -1,  2, -1,  1,  4,  0, -4,  2,  1, -1,  3,  4,  2, -1,  0,  0,  0,  1,  2,  1,  0,  1,  2,  2,  0, -1,  1,  0,  0, 3,  0,  0,  0,  3,  0,  1,  3,  1, -2,  4,  2, -3,  1,  4,  2, 5,  1,  1, -1,  1,  0, -3,  1, -2,  2,  0,  4,  2,  2,  0,  5, -1,  1,  3, -1,  1,  2,  3,  1,  3,  3,  1,  2, -1,  1,  3,  1, 1,  3,  5,  1,  3,  2,  5,  1,  0,  2,  0,  1,  1,  0,  0, -2, 0,  2,  4,  2,  4, -2, -1, -4, -1,  0,  0,  3,  5,  1,  2,  0, 0,  2,  6,  4,  1,  1, -2, -5, -2,  0,  0,  2,  3,  3,  4,  2, 4,  2, -4,  2,  2,  3,  1, -6, -2,  0,  0,  2,  1,  3, -3,  2, 1,  5,  1,  3,  6,  3,  2, -4, -2,  1,  3,  3,  1,  3,  1,  6, 0,  4, -2,  2,  0,  0,  5, 58, 28, -1, -3, -3, -2,  0,  2, -3, -12,-10,-10, -8,-10,-10, 73,122,121,  2,-14, -6, -6, -6, -6, -5, -19, -9, -7,-11,-11,-13, 76,101,130, 15,-12, -8, -5, -9, -4, -7, -12, -6, -6, -4, -9,-17, 20,147,123,  2,-14, -8, -6, -6, -5,-10, 1, -1,  3,  3,  1, -2, -3, 54, 22,  4,  0,  0, -1, -1,  1, -1, 0, -2,  0,  2,  1,  0,  1, -1, -1,  3,  3, -1,  1,  3,  3,  3, -2,  2,  0,  4,  1, -1,  3,  1,  0,  2,  2,  2,  1, -1,  1,  1, -3,  1,  3, -3,  4,  2,  2, -2,  2,  1,  1, -1,  3, -1,  3,  1, 0,  0,  0,  4,  2,  0,  0,  0,  1,  3,  6,  2,  2,  2, -1,  1, 2,  1,  1,  3,  3,  4,  1, -1, -2,  2,  2,  1,  1, -3,  2, -2, -3,  0,  0,  0,  2, -3,  0,  2,  2, -3,  1,  4,  1,  1, -5,  0, -1,  4, -2, -1,  3, -2,  3,  3, -3, -2,  2,  0, -2,  0,  0,  5, 4,  1,  3, -2, -2,  3,  2, -2,  1,  0,  0,  0, -1,  3, -1, -4, 1, -4,  0, -1,  1,  1, -2,  4,  1,  0, -1,  1, -2,  0,  0,  5, -3,  4,  2,  1,  4,  1,  1,  6, -1, -4, -1,  3, -2,  3,  0,  3, 3,  2,  0, -1,  1,  0,  0,  1,  4,  1,  3,  0,  5,  3,  3,  1, -6,  3,  1,  0, -2,  1, -1,  6,  1,  1,  1,  0,  2,  4,  2,  2, 2,  1,  1,  2,  2,  1, -1,  6,  0,  0,  0,  1,  1,  5,  1,  1, 1, -2,  2, -1, -5, -1,  1, -1,  1,  1,  3,  2,  1, -1, -3, -1, -3,  2, -2,  3,  3, -1, -6, -3, -2,  0, -1,  4,  0,  0,  2,  0"
R4_KHALAF_M_N,2,1779705821714,114.2095,"0, -1,  7,  1,  3,  0,  3, -2,  2, -1,  0,  0, -1,  4,  1,  2, -2, -1, -1, -1,  1, -1,  0,  1, -2,  0,  3,  1,  4,  3,  0,  1, 1, -2,  4,  2,  0,  2,  1,  4,  1,  1,  2,  4, -1,  4,  1,  2, -1, -3, -2,  3, -1,  1, -2,  3,  5,  1,  0,  3,  1,  1,  1,  4, 3,  3,  0, -1,  1, -1,  1,  3,  2, -4,  1,  0,  1,  5,  5,  0, -1,  1,  2,  3,  2,  0,  0,  4,  2,  3,  3,  1,  2, -1, -1,  0, 1,  1,  1,  1,  1, -2,  3,  0,  2, -1,  1, -1,  0, -3,  3,  0, 1,  2,  2, -2,  0,  1,  0, -1, -2,  1, -1,  3,  2, -1,  3,  0, 3,  0, -2, -2,  2,  3,  1,  1,  3,  0,  2, -2,  2,  6,  1,  0, 2,  3,  7,  1,  4,  1,  5,  1, -3, -1,  1, -1,  1, -1,  2, -3, 1,  2,  6, -2,  3,  0,  0, -2, -3, -1,  1,  3,  4,  0, -1,  2, 1, -1,  2,  5, -2,  1, -1, -3, -2,  2, -1,  1,  1,  3,  2,  1, 2,  4, -3,  2, -1,  4,  0, -3, -2,  0,  5,  1,  1,  1, -2,  3, 3,  1,  2,  1,  3,  4,  3, -7,  2, -1,  8,  0,  2,  5,  1,  2, -4,  2,  1, -2,  0,  0,  8, 44, 20,  2,  0,  0, -2, -3,  3, -4, -12,-10,-10, -8,-11,-11, 63,125,118, -4,-10, -6, -7, -6, -8, -7, -20,-10,-12,-10, -9,-15, 71,107,136,  8,-10,-12, -8,-11, -5,-10, -13, -7, -9, -5,-10,-14, 18,154,118, -1,-13, -5, -6, -7, -5, -8, -2,  0,  2,  0,  0, -4,  1, 45, 17,  4, -1, -2, -1,  1,  2,  3, -1,  5,  1,  1,  4, -2,  1, -1, -2,  1,  2,  0,  1,  3,  0,  5, -1,  3,  2,  1,  0,  2, -1, -3,  0,  3,  4,  2,  0,  2, -1,  2, 1, -3,  2, -3,  1, -2,  0,  0,  1,  1,  2,  0,  4, -1,  4,  3, -1, -1,  0,  3, -1,  2,  2,  0,  5,  5,  4,  2,  2,  0,  0,  1, 2,  4,  0,  0,  2, -1,  2, -4,  0,  0, -1, -1,  1, -1,  2, -4, -2,  0,  4,  0,  3, -2,  1,  3,  3,  1,  1,  4,  3,  1,  0,  2, 1,  3, -3, -1,  0, -1, -2,  2, -2, -1, -3, -2, -2,  0,  1,  5, 4,  4,  2,  0,  0,  5,  0, -2,  2, -1, -1,  0,  2,  0,  3, -1, 3,  1,  1, -1,  0,  1,  0,  2,  2, -1,  3,  0,  3,  2,  2,  4, -2,  1,  2,  1,  4,  3,  1,  6,  2, -4,  0,  0,  0,  3,  1,  1, 2, -1,  2, -1,  1, -1,  2,  0,  0,  2,  2,  2,  3,  0,  4,  0, -5, -2,  1,  2,  0,  2,  1,  1,  2,  0,  3,  2,  0,  3, -1, -1, 1, -2,  1,  4,  2,  0, -1,  3,  1, -1,  2,  3, -2,  1,  3,  3, 2, -2,  0,  4,  2, -2,  2,  1, -1,  2,  3,  2,  2,  2, -1, -1, 1,  3,  3, -1,  2, -2,  0, -1, -2, -3,  0,  1,  6,  0,  3,  1"
R4_KHALAF_M_N,3,1779705821940,120.0424,"1,  1,  7,  5,  1, -4,  0,  1, -1,  2,  0,  1, -1, -2,  6,  0, -1,  0,  1, -3,  2, -1,  1,  1,  0, -1,  4,  2,  2,  3,  1, -1, -1,  2,  7,  1,  2, -1, -3,  1,  3, -2,  3,  3,  3,  2,  2,  4, 0, -3,  2,  4,  1,  0, -2,  6,  3,  1, -1,  3,  2, -1,  3,  2, -1,  2,  1, -1, -2, -1,  0,  4,  1, -8,  2,  0,  3,  3,  5,  0, 0,  1,  0,  3,  1,  4,  1,  0,  1,  2,  1,  4, -1,  1, -4, -2, 4,  2,  2,  2,  1,  0,  1,  4,  3, -2,  1,  2, -2, -2,  1,  3, 1, -2,  3,  1,  3,  2, -1, -2,  1,  2, -1,  6,  1, -1,  0,  2, 1, -2,  3,  1, -2,  4,  5,  2,  1,  0,  3, -1, -1, -1,  0,  4, -1,  2,  9,  1,  1,  1,  4,  0, -3,  0,  1,  1,  0, -2,  1, -3, 0,  1,  4,  0,  3, -1,  0,  0, -3, -3,  1,  2,  3,  0,  0,  0, 0,  3,  4,  2, -4,  2, -1, -1, -7,  3,  1,  0,  0,  2,  2,  0, 1,  0, -1, -1, -1,  2,  1, -8, -1,  0,  3,  2,  1,  3, -1,  0, 3,  3,  3,  5,  2,  1,  2, -9, -3, -2,  3,  2,  6,  4,  0,  3, -1,  3, -1,  1,  0,  1,  8, 23, 11,  2,  0,  0, -1,  1, -1,  0, -10, -6, -4, -8, -7,-10, 41,138,110, -9,-11, -7, -7, -5, -7, -6, -15, -8, -8,-12,-12,-15, 57,136,141, -6,-12,-10,-12, -8, -6, -9, -9, -4, -6,  0, -6,-14, 12,159, 78, -2,-14, -6, -4, -3, -3, -6, 1,  3,  1,  2, -1, -5, -1, 24, 10,  2, -1, -2, -1,  0,  2,  1, 2,  0, -2,  1,  1,  3, -1, -2, -1,  3,  0,  1,  2,  1, -1,  2, 1,  5,  1,  0, -1,  1,  1, -5,  0,  2,  3, -1,  0,  1,  1,  2, 1,  3,  1, -2,  0, -1, -1, -3,  2,  3,  1,  1,  2,  1,  5,  5, 1,  1,  1,  4, -1,  2, -2,  2,  1,  2,  4,  2,  3,  0,  2,  2, -1,  1,  1,  2,  1,  0,  2, -2, -4,  2,  1, -2, -2,  1,  3, -1, -2,  1,  2,  0,  2, -1,  1,  4,  1,  1,  2,  3,  0,  0,  0,  0, 0,  3, -2,  0,  2,  2,  2,  1, -1, -3,  0, -1, -2,  0,  2,  4, 4,  1,  0,  0, -1,  1,  1,  0,  0,  2,  1,  2,  1, -1,  3, -5, 2,  6,  1, -1,  2,  0,  0,  1,  1, -1,  1, -1,  1,  1,  1,  3, -1, -1,  4,  0,  4,  2,  2,  2,  1, -1, -1,  1, -2,  4,  2,  0, 2,  2,  1, -1,  1, -1,  1, -1, -1,  1,  2,  2,  3,  3,  2,  1, -4, -1,  2,  1, -2, -3,  1,  3,  2, -2,  1,  5,  1,  2, -3,  0, 0, -1,  2,  1,  2,  3, -1,  3,  2, -2,  3,  2,  1,  2,  1,  1, 3,  0, -1,  2, -1, -2,  0, -1,  1, -1,  1,  3,  3,  0, -3,  1, -1,  4,  1,  4,  1, -4,  2, -3, -1,  1, -3,  3,  4,  1,  4, -2"
R4_KHALAF_M_N,4,1779705822177,108.6729,"2,  2,  4,  4,  1, -1,  2,  0,  0,  1,  5,  1,  0,  0,  3,  2, -2, -2, -2, -2, -2, -2, -1,  1,  0, -1,  3,  1,  2,  3,  1,  0, 0,  0,  2,  2,  2, -1, -2,  1,  1, -2,  2,  4,  3,  4, -2,  3, -2, -4, -1,  3, -1, -2, -1,  2,  2,  2, -2,  2,  1, -2,  2,  3, 3,  1,  0,  2,  2,  0,  2,  3,  0, -5,  2,  2,  3,  4,  2,  0, -1, -3,  0,  2, -2,  4,  0,  1,  1,  0,  1,  2, -2, -1, -1, -1, 3,  1, -2,  0,  2, -1,  1,  2,  2, -2,  2, -2,  1, -3,  1,  1, -1,  0,  3,  1, -1,  2, -4,  0,  1,  1,  1,  3,  4,  2,  0,  0, -1,  2,  3,  0,  1,  5,  4,  2,  4,  2,  2,  0,  1,  1,  1,  1, 3,  3,  5,  0,  3,  1,  4,  0, -1,  1, -1, -1,  2, -2,  0, -1, 0,  0,  1, -1,  0,  1, -2,  0,  0, -3,  3,  1,  6, -2,  0,  3, 2, -1,  2,  2,  2, -1,  0, -2, -3,  2,  0,  0, -1,  3,  0,  0, 2,  1, -2,  0,  1,  3, -1, -4,  1,  1,  3, -2, -2,  2, -3, -1, 0,  3,  2,  0,  7,  3,  5, -8, -2,  1,  5,  2,  6,  3,  3,  2, -2,  1, -2,  0, -2,  1, 11, 16,  7,  2, -2,  1, -1, -2,  0, -1, -11, -6, -8, -8, -5, -8, 32,141,103,-10,-12, -5, -6, -3, -5, -4, -18,-13,-13,-11, -8,-14, 40,162,144, -4,-12, -9, -9, -8, -6, -5, -9, -4, -4, -3, -5,-10, 10,147, 64, -2,-10, -5, -7, -2, -6, -5, -2,  3, -1,  2,  4, -1,  3, 18, 10,  4,  1,  0,  1,  0,  4,  4, 0,  0, -2,  1,  0,  3,  1,  0,  0,  5,  0, -1,  1,  1,  3,  3, -2,  2,  2,  1,  4,  2,  1,  0,  2,  2,  2,  5, -1, -1, -1, -1, 0, -1,  0, -1,  0, -1,  2, -2,  2,  2,  0, -1,  4,  0,  2,  0, 3,  0,  1,  4,  1,  2,  3, -1,  0, -1,  3,  2,  4,  0,  0,  3, 2, -1,  0,  1,  4,  1,  2,  0, -3,  0, -2, -1,  0,  0,  2, -3, -1, -1, -1, -1,  2,  0, -2,  2,  1,  0, -2,  3,  0, -2, -4,  1, -1,  3, -5, -1,  0,  1,  3,  3,  2, -2,  1,  1,  2,  1,  0,  1, 2,  2,  0, -5, -1,  2, -2, -3,  1,  1,  2,  0,  2,  1,  2, -1, 1,  2,  1,  0,  1, -1, -6,  1,  1,  1,  2,  0,  0,  1,  0,  4, -2,  0,  1,  0,  2,  0,  1,  2,  0, -2,  2,  2, -2,  3,  2,  2, 2,  2, -1,  0,  3,  0,  1,  0,  2,  2,  6,  0,  1,  2,  5, -1, -1,  3,  2,  1, -3,  0, -3,  6,  0, -2,  2,  2,  1,  2,  1, -1, 2, -2,  1,  2,  1, -1,  1,  5,  0, -1,  0,  4, -1,  0,  1,  4, 2, -1,  2,  1,  2, -2,  4,  0,  0,  1,  4,  2,  3, -3, -2,  1, -2,  2,  0,  3,  3,  0, -2, -2, -2, -1,  2,  0,  5,  3,  2,  1"
R4_KHALAF_M_N,5,1779705822414,118.5477,"0,  0,  5,  2,  2, -1,  3,  0,  0,  1,  3,  0, -1,  1,  7,  2, -2,  0, -3,  0, -2, -1,  1,  2,  0, -2,  2,  1,  1,  3, -1, -2, 1,  1,  2,  1,  2, -1, -4,  2,  1,  1,  3,  2,  2,  3,  1,  0, 1, -3,  0,  3,  3,  2, -3,  3,  4, -1, -3,  1,  2,  1,  1,  2, -2,  2, -1,  0,  1, -2,  1,  1,  2, -5,  3,  1,  1,  5,  2,  5, 0,  0,  0,  2,  2,  1,  0,  3,  0,  3,  1,  1,  0,  0, -1,  0, 1,  0, -1,  3,  1,  4,  1,  2, -2, -3,  3, -1,  1, -3,  2,  1, 4, -5,  2, -1, -2,  0, -3,  0, -1,  1,  1,  3,  1,  1,  4,  3, 1,  2,  3,  0,  0,  3,  5,  2,  3,  2,  0, -1,  0,  0,  1, -2, 1,  2,  6,  0,  3,  0,  6, -1,  1,  2,  0,  1,  1,  0,  1, -2, -1,  0,  4, -2,  1,  0, -2, -3,  1,  0,  2,  1,  4,  1,  0,  5, 1,  2,  4,  2,  2, -1, -1, -3, -2,  3, -1,  2, -1,  0,  2,  2, 4,  2, -1,  1,  4,  3,  3, -5, -3,  3,  3, -2,  1,  2,  0,  0, 3,  1, -1,  4,  8,  3,  5, -7, -2, -1,  8,  2,  4,  1,  3,  1, 0,  4, -4,  1,  1,  3,  8, 19,  8,  1, -1,  0,  1,  0,  0,  2, -7, -7, -7, -8, -9, -7, 28,143,103, -6,-10, -5, -6, -6, -7, -3, -20, -8,-10, -9,-10,-13, 41,166,148, -5,-11, -8, -7,-10, -7, -9, -11, -5, -5, -4,-10,-17, 11,147, 68, -4, -9, -4, -2, -3, -6, -4, 3,  0,  2,  0,  0, -3,  3, 19, 10,  7,  2,  1,  0,  1,  4,  0, -1,  0, -2,  0,  2,  1,  3,  1,  0,  3,  3, -1,  1,  2,  1,  3, 0,  1,  1,  1,  3,  2,  0,  0,  1,  4,  4,  2,  2, -1,  0,  0, 0, -1,  1, -1,  2, -1,  3, -1,  3, -2,  0,  2,  3, -2,  3, -1, -1,  0,  3,  2,  0,  0, -2,  2,  3,  1,  4,  2,  2,  3,  0,  0, -1,  0, -1,  2,  2,  2,  2, -2,  0,  0, -1, -3, -1, -3,  0, -2, -3, -2,  5,  0,  1, -4, -1,  0,  4, -1,  0,  2, -2,  2, -2,  1, 0,  2, -2,  1,  4,  1,  4,  1, -2, -1,  1,  0,  0,  2, -2,  3, 4,  0,  1, -1, -1,  0, -2,  2,  1, -2,  2,  3,  0,  1,  2, -3, 3,  1,  2,  0,  0,  1, -3, -1,  2, -2,  1,  4,  0, -1,  2,  3, -1,  1,  2,  0,  3,  0,  0,  4, -2, -2,  1,  0, -2,  3,  2,  1, 1,  3, -2,  0,  1,  1, -1,  3,  1,  3,  4, -1,  2,  0,  3,  2, -3,  1,  2,  2, -2,  0,  2,  1,  2, -1,  5,  1,  3,  3,  0, -5, 0, -1,  0,  3,  3,  3,  1,  0, -1,  0,  0,  2,  0,  2,  1,  4, 2, -1,  2, -1,  0, -1,  2, -1,  0,  2,  3,  1,  3, -1,  0, -1, -1,  6,  1,  6,  1,  0,  1,  0,  0,  0,  1,  1,  5,  3,  4,  1"
R4_KHALAF_M_N,6,1779705822637,127.9863,"1,  0,  6,  2,  5, -1,  4, -1,  0, -1,  1,  1,  0, -1,  6,  0, -2,  1,  0, -1, -1,  1,  1,  2,  2,  1,  2,  1,  0,  4,  3, -3, 1,  1,  4,  1,  1,  1, -5, -2,  1, -4, -1,  4,  1,  1, -2,  3, 0,  0, -1,  6,  1,  1, -3,  3,  4, -3,  2, -1,  2,  0,  1,  2, 4,  2, -1,  0,  0,  2,  0,  2,  3, -8,  1,  0,  0,  2,  5,  2, -3,  1,  2,  3,  2,  9,  0,  1,  2,  0,  0, -1, -2,  0, -1,  0, 2,  0,  0, -2,  4,  1,  2,  1, -1,  1, -1,  0, -1, -1,  0,  1, 3, -3,  5,  1,  2,  0, -4,  1, -1,  0,  0,  3,  5,  1,  3,  2, 0, -1,  1,  0, -1,  2,  4,  0,  0,  3,  2,  0,  2, -2,  0, -2, 1,  4,  4,  1,  4,  3,  5, -1,  1,  1,  1, -1, -1, -1,  3, -1, 2,  1,  3,  2,  3, -2, -2, -2, -1, -3,  3,  3,  4,  0,  0,  2, -1,  0,  3,  3, -2,  2,  0,  0, -2,  2,  2,  2, -2,  4,  2,  2, 1,  0, -1,  1, -2,  2,  4, -4, -2,  1,  2,  2,  2,  3, -1,  1, -1,  0,  3,  3,  4,  1,  3, -6, -1,  1,  4,  0,  2,  1,  1,  1, -1,  3,  2,  0,  0,  2,  6, 10,  7,  1, -2, -2, -2, -1,  1,  0, -8, -8, -8, -7, -8, -8, 24,138, 92, -8,-13, -6, -4, -4, -5, -4, -18,-14,-10,-13, -9,-17, 29,181,137,-10,-14,-11,-10, -8, -5,-10, -11, -3, -5, -2, -9,-11,  9,135, 48, -3, -9, -4, -5, -3, -4, -3, 1, -1, -1,  0,  2, -1,  5, 13,  7,  4,  2,  1,  0, -1,  2, -3, -3, -1,  3,  0,  1, -1,  2,  2, -1,  1,  1, -4,  3,  2,  1, -2, -1,  2,  1,  3, -2,  0,  0, -2, -1,  2,  2,  2,  1,  0,  1,  3, 0,  1,  0, -6,  0,  1,  1, -1, -2,  1,  1, -1,  4,  1,  4,  2, 2, -1, -2,  0, -1,  0, -2,  2,  0, -1,  5, -1,  1,  1, -3,  3, -1,  0, -1, -1,  3,  0,  0,  0, -3,  2,  0, -2, -1,  1,  1, -3, -1,  0,  1,  1, -1,  1, -1,  5,  3,  0,  1,  3,  0,  1,  1,  1, -2,  5, -3, -2,  2, -1,  4,  3,  0,  1, -2,  2,  1,  2,  0,  2, 4,  2,  0, -1,  1,  0,  1,  0, -2,  1,  0,  2,  0,  1,  1, -2, 2,  1,  0,  1,  2,  1, -1,  1,  2,  0,  0, -2,  3,  0,  4,  3, 0, -1,  4,  1,  1,  1, -1,  1,  1, -7,  1, -1, -2,  1,  1,  0, 0, -1,  2,  3,  1,  1,  1, -1,  1,  3,  3,  3,  2,  0,  0,  1, -6, -1,  3,  3, -3,  3, -1,  3,  4, -3,  1,  0,  2,  1, -1, -1, 0, -2,  2,  6,  2,  1, -1,  2,  2, -2,  1,  0,  1,  2,  2,  2, 5,  3,  1, -1,  1, -1,  0, -3,  1,  1,  1,  1,  1,  0,  0,  3, 0,  0,  2,  0,  1, -3, -2,  1, -3, -1,  1, -5,  6,  1,  5,  2"
R4_KHALAF_M_N,7,1779705822861,136.4275,"3,  2,  3,  3,  1, -1,  1, -1,  1, -1, -1, -1,  2,  1,  4,  3, 4,  0,  0,  0,  1,  0,  1,  1, -2,  0,  2, -1,  2,  3, -2, -1, -1,  3,  1, -1,  3,  2, -1, -1,  0,  1,  0,  5,  2, -1, -1,  3, 0,  0, -2,  2,  1,  0, -1,  3, -1, -1,  3,  1,  3,  3,  2,  2, 1,  0,  1,  3,  0,  0,  0,  4, -1, -5,  1, -1,  2,  6,  3,  1, -2,  1,  2,  2,  0,  4, -2,  2,  4,  0,  1,  0,  1, -1,  0, -1, 4, -1, -2,  2,  1,  0,  2,  4, -1,  2,  0, -3,  0,  0,  3,  2, 1, -5,  4, -1, -1,  1, -2, -4,  1,  2,  0,  2,  3,  3,  2,  3, 1,  1,  2, -1,  0,  6,  3,  0,  1, -1,  0, -1,  1, -1,  4, -1, 0,  2,  3,  0,  0,  0,  1,  0,  2, -1, -1,  0,  1, -1,  0, -5, -1,  1,  3,  0, -2,  0, -1,  0,  0, -3,  0,  4,  3,  3,  2,  0, -2,  2,  4,  1, -1,  0, -2,  1, -1,  2, -3,  1, -2,  2,  1,  1, 1,  0, -1, -2, -1,  1,  1, -2,  3,  0,  3,  1,  1,  4,  0,  0, 2,  1,  0,  1,  4,  2,  2, -7,  1, -1,  2,  0,  1,  0,  0,  4, -3,  2, -3, -2, -3,  0,  7,  6,  8,  1, -2, -2,  2,  1, -1,  2, -5, -7, -7, -8, -9,-10, 17,132, 69, -6, -6, -5, -5, -6, -4, -3, -15,-11,-12,-14,-14,-15, 18,199,110,-11,-13, -8, -6, -7, -7, -8, -6, -6, -3, -3, -5, -8, 11, 93, 38, -2, -7,  0, -3, -4, -2, -5, 6,  1, -1, -1,  2, -2,  2, 10,  8,  4,  0,  2,  0, -1,  1,  0, -2, -1,  1, -1, -1,  0,  0,  4,  2,  3, -3,  0,  0,  1,  1, -1, 1,  0,  0,  2,  1,  2,  0,  0,  2,  3,  2,  0, -1,  2,  2,  0, -1,  1,  2, -8,  0,  0, -1,  1,  3,  1, -1,  1,  3,  1,  2,  2, 0, -1,  0,  2, -2,  2, -3, -1,  1,  3,  3,  5,  6,  4,  1, -1, 1,  0, -1, -1,  2,  0,  3, -1,  0,  2,  1,  0,  2,  0, -1, -3, 2, -2,  5, -2,  4,  0,  1,  3,  4,  0, -1,  4,  1,  1, -4,  3, -1,  3, -4, -1,  2, -3,  1,  7,  1, -1, -2,  0,  0,  2,  1,  4, 4,  0, -1,  0,  2,  2, -2, -2,  2, -2, -1,  0,  2,  2,  1, -2, 2,  3,  1,  0,  0,  0, -4,  1,  5,  1,  0, -1,  4,  0, -1,  4, -1,  0,  4,  1,  2, -1,  2,  5, -3, -4,  1, -1, -2,  2, -1,  0, 2,  3,  1,  0,  1,  2,  3,  0,  1,  2,  3,  3,  5,  2,  2,  2, -6,  0,  3,  4, -1,  0, -1,  4, -1, -1,  1,  0,  1,  2,  0,  0, 1,  1,  4,  5,  4,  1,  0,  3, -2, -2,  2,  3, -1,  0,  0,  0, 3, -1,  1,  3, -3,  1,  1, -2, -2, -1,  2,  0,  0, -1, -3,  1, -3, -1,  2,  0, -1, -4, -4, -1, -3, -2, -2,  1,  3,  0,  3, -2"
